,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
395,202507072230,1.36167,1.36089,1.36158,1.36089,1183,m15,1,,,1.3608948101468463,1.361174613453849,1.3618928577099891,0,0
396,202507072245,1.36187,1.3613,1.36175,1.36158,1041,m15,1,,,1.3609499836857597,1.3611971776349863,1.3618900278366926,0,0
397,202507072300,1.36184,1.36147,1.36175,1.36175,623,m15,1,,,1.3610015976415175,1.3612188569460555,1.3618872540400204,0,0
398,202507072315,1.36185,1.3615599999999999,1.3617299999999999,1.36175,994,m15,1,,,1.3610485913420651,1.3612389017740434,1.3618841390328391,0,0
399,202507072330,1.36213,1.36172,1.36208,1.3617299999999999,1039,m15,1,,,1.3611151338361256,1.3612718860219026,1.3618880187689921,0,0
400,202507072345,1.36248,1.36195,1.36233,1.36208,1178,m15,1,,,1.3611935122983112,1.3613133806921873,1.3618967737506202,0,0
401,202507080000,1.36366,1.36233,1.3636,1.36233,2822,m15,1,,1.0,1.3613487695693882,1.361403052046887,1.3619305118742686,0,0
402,202507080015,1.36366,1.36268,1.36275,1.3636,2329,m15,1,,,1.3614391715326535,1.3614558735405051,1.3619467444888471,0,0
403,202507080030,1.36324,1.36253,1.36298,1.36275,2540,m15,1,,,1.3615385798208695,1.3615156432113027,1.3619672113302994,0,0
404,202507080045,1.36321,1.36254,1.36285,1.36298,2450,m15,1,,,1.361623187574362,1.3615679709333175,1.3619846976003902,0,0
405,202507080100,1.36307,1.36177,1.36206,1.36285,3192,m15,1,1.0,,1.3616513690211773,1.3615872661925388,1.361986189180684,0,-1
406,202507080115,1.36287,1.36189,1.36266,1.36206,2746,m15,1,,,1.361716441987553,1.3616293341885586,1.3619995358605175,0,0
407,202507080130,1.36334,1.36249,1.36254,1.36266,3038,m15,1,,,1.3617695747625496,1.3616650465762332,1.362010241180121,0,0
408,202507080145,1.36265,1.36231,1.3625099999999999,1.36254,2423,m15,1,,,1.3618173441327077,1.3616981820072123,1.362020140167335,0,0
409,202507080200,1.36337,1.36227,1.36331,1.3625099999999999,2272,m15,1,,,1.3619136445112427,1.3617613905607067,1.3620456889613493,0,0
410,202507080215,1.36375,1.36305,1.36374,1.36331,1893,m15,1,,,1.3620314738976143,1.361838983093349,1.3620792487072995,0,0
411,202507080230,1.36388,1.36315,1.36327,1.36374,2047,m15,1,,,1.3621113788074457,1.3618951014073128,1.3621028341629393,0,0
412,202507080245,1.36348,1.36294,1.36309,1.36327,1497,m15,1,,,1.3621745156585783,1.3619419601787817,1.3621223870574364,0,0
413,202507080300,1.36338,1.3629499999999999,1.36296,1.36309,1289,m15,1,,,1.3622251920677022,1.3619818833115862,1.3621389776575121,0,0
414,202507080315,1.36375,1.36282,1.36374,1.36296,1133,m15,1,,,1.3623229216117214,1.3620508290683218,1.3621706889488439,0,0
415,202507080330,1.3639,1.3633899999999999,1.36343,1.36374,1550,m15,1,,,1.3623943460238686,1.3621049142060997,1.3621956318756507,0,0
