,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,bidclose_median,bidopen_median,min_low_median,max_high_median,ema50,ema80,trend,signal,valid_signal
46,202508120310,148.297,148.28799999999998,148.296,148.28799999999998,97,m1,0,0,148.319,148.31799999999998,148.313,148.325,148.30565143441274,148.30603597362483,BULL,0,0
47,202508120311,148.319,148.296,148.31799999999998,148.296,60,m1,0,0,148.319,148.319,148.313,148.3265,148.3062188589802,148.30645869493827,BULL,0,0
48,202508120312,148.32,148.316,148.31699999999998,148.31799999999998,59,m1,0,0,148.32049999999998,148.319,148.313,148.328,148.30671094519514,148.30682722600739,BULL,0,0
49,202508120313,148.328,148.30599999999998,148.32399999999998,148.31699999999998,81,m1,0,0,148.32049999999998,148.32049999999998,148.313,148.328,148.30749503391272,148.30742149492983,BULL,0,0
50,202508120314,148.325,148.29999999999998,148.301,148.32399999999998,113,m1,0,0,148.32049999999998,148.32049999999998,148.313,148.328,148.30720226924345,148.307201458625,BULL,0,0
51,202508120315,148.308,148.29899999999998,148.307,148.301,116,m1,0,0,148.32049999999998,148.32049999999998,148.313,148.328,148.30719320503712,148.30719462099165,BULL,0,0
52,202508120316,148.31699999999998,148.30599999999998,148.31,148.307,66,m1,0,0,148.32349999999997,148.32049999999998,148.3165,148.328,148.3073182846991,148.3072889647209,BULL,0,0
53,202508120317,148.322,148.309,148.31799999999998,148.31,80,m1,0,0,148.325,148.32349999999997,148.31699999999998,148.3285,148.30779176380267,148.30764598128758,BULL,0,0
54,202508120318,148.32899999999998,148.31699999999998,148.326,148.31799999999998,57,m1,0,0,148.327,148.325,148.31699999999998,148.33299999999997,148.30859476078066,148.30825251057047,BULL,0,0
55,202508120319,148.337,148.325,148.337,148.326,66,m1,0,0,148.33249999999998,148.327,148.31699999999998,148.33749999999998,148.30984136355752,148.3091946326201,BULL,0,0
56,202508120320,148.356,148.31699999999998,148.355,148.337,118,m1,0,0,148.34449999999998,148.33249999999998,148.32099999999997,148.34699999999998,148.31181399853762,148.31068374749245,BULL,0,0
57,202508120321,148.374,148.35,148.373,148.355,81,m1,0,0,148.3535,148.34449999999998,148.33749999999998,148.35649999999998,148.31447486119416,148.31269390892933,BULL,0,0
58,202508120322,148.379,148.361,148.37699999999998,148.373,151,m1,0,0,148.356,148.3535,148.35,148.3635,148.3171823927012,148.3147526806303,BULL,0,0
59,202508120323,148.386,148.37699999999998,148.385,148.37699999999998,77,m1,0,1,148.36,148.356,148.35,148.3705,148.32010714977696,148.31698531047695,BULL,0,0
