,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,TriggerSell,TriggerBuy,ZoneOperationType
583,84,202408271300,1.11639,1.1156,1.11562,1.11585,12616,m30,1,,,1.1161810438841355,1.1166512573886398,0,1,0,0,BUY
584,499,202408271300,1.11628,1.11578,1.11618,1.11585,1918,m5,1,,,1.115847776882235,1.1163196949633634,0,1,0,0,BUY
585,500,202408271305,1.11622,1.11596,1.11622,1.11618,2100,m5,1,,1.0,1.1159154538127378,1.1163157853569492,1,-1,0,0,BUY
586,501,202408271310,1.11627,1.1159700000000001,1.11608,1.11622,1710,m5,1,,,1.115945371301331,1.1163065388723454,1,0,0,0,BUY
587,502,202408271315,1.11639,1.1159299999999999,1.11594,1.11608,2608,m5,1,,,1.1159443947010892,1.1162921647988941,1,0,0,0,BUY
588,503,202408271320,1.1159700000000001,1.1157,1.1159,1.11594,2306,m5,1,,,1.1159363229372548,1.1162767857871456,1,0,0,0,BUY
589,504,202408271325,1.11592,1.1156,1.11562,1.1159,1974,m5,1,,,1.1158788096759356,1.116251029481724,1,0,0,0,BUY
590,505,202408271330,1.11573,1.11541,1.1154600000000001,1.11562,2198,m5,1,,,1.1158026624621291,1.1162200087176848,1,0,0,0,BUY
591,85,202408271330,1.11697,1.1152600000000001,1.1168,1.11562,13944,m30,1,,,1.1162935813633479,1.1166572835712436,0,1,0,0,BUY
592,506,202408271335,1.11588,1.11539,1.1155,1.1154600000000001,1876,m5,1,,,1.1157476329235605,1.1161917730816533,1,0,0,0,BUY
593,507,202408271340,1.11564,1.1152600000000001,1.11532,1.1155,2316,m5,1,1.0,,1.1156698814829131,1.1161575859019297,-1,1,0,0,BUY
594,508,202408271345,1.11591,1.11531,1.11589,1.11532,2448,m5,1,,,1.1157099030314743,1.1161470923371328,0,1,0,0,BUY
595,509,202408271350,1.11656,1.11588,1.11656,1.11589,2368,m5,1,,,1.1158644661166608,1.1161632847945224,0,1,0,0,BUY
596,510,202408271355,1.11697,1.11647,1.1168,1.11656,2738,m5,1,,,1.1160345631863589,1.1161882540182997,0,1,0,0,BUY
597,511,202408271400,1.11701,1.1165,1.11697,1.1168,3430,m5,1,,,1.1162046426070211,1.1162189107235034,0,1,0,0,BUY
598,86,202408271400,1.11719,1.11628,1.11699,1.1168,19758,m30,1,,1.0,1.1164202029369632,1.1166707458188894,1,-1,0,0,SELL
599,512,202408271405,1.11719,1.11629,1.1163100000000001,1.11697,2870,m5,1,,,1.1162237984966534,1.1162224828519978,0,1,0,0,SELL
600,513,202408271410,1.11665,1.11628,1.11648,1.1163100000000001,3808,m5,1,,,1.1162703805881709,1.1162325815636962,0,1,0,0,SELL
601,514,202408271415,1.11674,1.1164,1.11668,1.11648,3646,m5,1,,,1.1163448568448673,1.1162501273847474,0,1,0,0,SELL
602,515,202408271420,1.11704,1.11648,1.11683,1.11668,3472,m5,1,,,1.116433064691255,1.116272867487331,0,1,0,0,SELL
603,516,202408271425,1.11705,1.11665,1.11699,1.11683,2532,m5,1,,,1.1165343256564817,1.1163009903309944,0,1,0,0,SELL
604,87,202408271430,1.1170799999999999,1.11634,1.11661,1.11699,19448,m30,1,,,1.116454711494618,1.1166682910028476,1,0,0,0,SELL
605,517,202408271430,1.1170799999999999,1.1166,1.11663,1.11699,3062,m5,1,,,1.1165517209916669,1.1163138926709684,0,1,0,0,SELL
606,518,202408271435,1.1169,1.11634,1.11685,1.11663,3328,m5,1,,,1.1166059535386363,1.1163349164878134,0,1,0,0,SELL
607,519,202408271440,1.11701,1.1166,1.11687,1.11685,2518,m5,1,,,1.116653961986157,1.1163559001549772,0,1,0,0,SELL
608,520,202408271445,1.11687,1.1164100000000001,1.1166399999999999,1.11687,2960,m5,1,,,1.1166514234432194,1.11636704132538,0,1,0,0,SELL
609,521,202408271450,1.11706,1.11643,1.117,1.1166399999999999,3958,m5,1,,1.0,1.1167148009989978,1.11639186323421,1,-1,0,0,SELL
610,522,202408271455,1.1170200000000001,1.11658,1.11661,1.117,3622,m5,1,,,1.1166957462719072,1.1164004176171891,1,0,0,0,SELL
611,523,202408271500,1.11691,1.11653,1.1169,1.11661,3134,m5,1,,,1.1167328833133787,1.1164200090831973,1,0,0,0,SELL
612,88,202408271500,1.11699,1.11618,1.1163299999999998,1.11661,14380,m30,1,,,1.1164320366770175,1.116654636556938,1,0,0,0,SELL
613,524,202408271505,1.11699,1.11665,1.11677,1.1169,2532,m5,1,,,1.1167396318018554,1.1164337342172,1,0,0,0,SELL
614,525,202408271510,1.11687,1.1164399999999999,1.11665,1.11677,2608,m5,1,,,1.1167233351106092,1.1164422152282962,1,0,0,0,SELL
615,526,202408271515,1.11667,1.1162,1.11635,1.11665,2052,m5,1,,,1.1166554559995892,1.116438598944831,1,0,0,0,SELL
616,527,202408271520,1.1167,1.11632,1.11636,1.11635,2254,m5,1,,,1.1166017367269363,1.1164355166332671,1,0,0,0,SELL
617,528,202408271525,1.11647,1.11618,1.1163299999999998,1.11636,1800,m5,1,,,1.116552330049312,1.1164313787260776,1,0,0,0,SELL
618,89,202408271530,1.11639,1.11586,1.1159700000000001,1.1163299999999998,9536,m30,1,,,1.1163480300072643,1.1166270342281541,1,0,0,0,SELL
619,529,202408271530,1.11639,1.11591,1.11598,1.1163299999999998,2098,m5,1,,,1.116448270040346,1.1164136775995537,1,0,0,0,SELL
620,530,202408271535,1.1162,1.1159700000000001,1.11598,1.11598,1668,m5,1,,,1.1163631300330106,1.1163966706348551,1,0,0,0,SELL
621,531,202408271540,1.11629,1.1159700000000001,1.1160700000000001,1.11598,1328,m5,1,,,1.1163098336633723,1.1163838600217164,1,0,0,0,SELL
622,532,202408271545,1.11628,1.11605,1.11606,1.1160700000000001,1384,m5,1,,,1.1162644093609408,1.116371159628701,1,0,0,0,SELL
623,533,202408271550,1.11627,1.11596,1.11618,1.11606,1250,m5,1,,,1.1162490622044063,1.1163636631726694,1,0,0,0,SELL
624,534,202408271555,1.11622,1.11586,1.1159700000000001,1.11618,1808,m5,1,1.0,,1.1161983236217872,1.1163482254011845,-1,1,0,0,SELL
625,535,202408271600,1.11642,1.11594,1.11628,1.1159700000000001,1854,m5,1,,,1.1162131738723708,1.1163455498952544,0,1,0,0,SELL
626,90,202408271600,1.11677,1.11594,1.11649,1.1159700000000001,8750,m30,1,,,1.116373842733519,1.1166215155283628,1,0,0,0,SELL
627,536,202408271605,1.11636,1.11615,1.11628,1.11628,1190,m5,1,,,1.1162253240773945,1.1163429793111257,0,1,0,0,SELL
628,537,202408271610,1.1166399999999999,1.11627,1.11656,1.11628,984,m5,1,,,1.1162861742451409,1.1163514899263791,0,1,0,0,SELL
629,538,202408271615,1.11677,1.11655,1.11663,1.11656,1726,m5,1,,1.0,1.1163486880187516,1.1163624118900557,1,-1,1,0,SELL
630,539,202408271620,1.1166399999999999,1.1161299999999998,1.1163,1.11663,1672,m5,1,,,1.116339835651706,1.1163599643649542,1,0,0,0,SELL
631,540,202408271625,1.11653,1.11629,1.11649,1.1163,1324,m5,1,,,1.1163671382604867,1.1163650638016247,1,0,0,0,SELL
632,91,202408271630,1.11666,1.1163100000000001,1.11657,1.11649,7720,m30,1,,,1.1164095076914031,1.1166194430634837,1,0,0,0,SELL
633,541,202408271630,1.11653,1.1163299999999998,1.11636,1.11649,1524,m5,1,,,1.1163658403949437,1.1163648652211688,1,0,0,0,SELL
634,542,202408271635,1.1165100000000001,1.11634,1.1164399999999999,1.11636,970,m5,1,,,1.1163793239594997,1.1163678116830849,1,0,0,0,SELL
635,543,202408271640,1.11648,1.11635,1.1164100000000001,1.1164399999999999,1540,m5,1,,,1.116384901421409,1.116369466126886,1,0,0,0,SELL
636,544,202408271645,1.11659,1.11634,1.11656,1.1164100000000001,1040,m5,1,,,1.1164167375266072,1.1163769380434811,1,0,0,0,SELL
637,545,202408271650,1.11658,1.1163100000000001,1.1164100000000001,1.11656,1218,m5,1,,,1.1164155125217696,1.116378234590796,1,0,0,0,SELL
638,546,202408271655,1.11666,1.1164100000000001,1.11657,1.1164100000000001,1428,m5,1,,,1.1164436011541752,1.1163857548029241,1,0,0,0,SELL
639,92,202408271700,1.11814,1.1164399999999999,1.1178700000000001,1.11657,9984,m30,1,,,1.1166750517495971,1.11666970187837,1,0,0,0,SELL
640,547,202408271700,1.11675,1.1164399999999999,1.11671,1.11657,1986,m5,1,,,1.1164920373079614,1.1163984703008525,1,0,0,0,SELL
641,548,202408271705,1.11694,1.1166399999999999,1.1169200000000001,1.11671,1286,m5,1,,,1.116569848706514,1.116418922445923,1,0,0,0,SELL
642,549,202408271710,1.1175899999999999,1.1169200000000001,1.1175899999999999,1.1169200000000001,1866,m5,1,,,1.116755330759875,1.116464847055899,1,0,0,0,SELL
643,550,202408271715,1.11812,1.11754,1.118,1.1175899999999999,1600,m5,1,,1.0,1.1169816342580794,1.1165250491321546,1,-1,0,0,SELL
644,551,202408271720,1.11814,1.11766,1.1176700000000002,1.118,1414,m5,1,,,1.1171067916657014,1.1165699491661991,1,0,0,0,SELL
645,552,202408271725,1.11794,1.1176700000000002,1.1178700000000001,1.1176700000000002,1832,m5,1,,,1.117245556817392,1.116620931551851,1,0,0,0,SELL
646,93,202408271730,1.11825,1.11761,1.1181299999999998,1.1178700000000001,8140,m30,1,,,1.1169395877968245,1.116728332937342,1,0,0,0,SELL
647,553,202408271730,1.1179299999999999,1.11761,1.11763,1.1178700000000001,1202,m5,1,,,1.1173154555778662,1.1166605028635523,1,0,0,0,SELL
648,554,202408271735,1.1179,1.11762,1.11788,1.11763,1210,m5,1,,,1.117418100018254,1.1167083262806787,1,0,0,0,SELL
649,555,202408271740,1.1179700000000001,1.1177700000000002,1.1178700000000001,1.11788,1688,m5,1,,,1.117500263651299,1.1167538821128191,1,0,0,0,SELL
650,556,202408271745,1.1178700000000001,1.11768,1.11776,1.1178700000000001,1470,m5,1,,,1.1175474884419718,1.1167933377162458,1,0,0,0,SELL
651,557,202408271750,1.11786,1.11771,1.11772,1.11776,1052,m5,1,,,1.1175788541797953,1.1168296774136552,1,0,0,0,SELL
652,558,202408271755,1.11825,1.11771,1.1181299999999998,1.11772,1518,m5,1,,,1.1176790625107416,1.1168806704562668,1,0,0,0,SELL
653,559,202408271800,1.1186200000000002,1.118,1.11838,1.1181299999999998,1854,m5,1,,,1.1178065056906068,1.1169394676932871,1,0,0,0,SELL
654,94,202408271800,1.1189200000000001,1.118,1.11878,1.1181299999999998,7454,m30,1,,1.0,1.117274208199161,1.1168106305986234,1,-1,0,0,SELL
655,560,202408271805,1.11867,1.11837,1.1185,1.11838,1260,m5,1,,,1.117932595565042,1.1170006650386592,1,0,0,0,SELL
656,561,202408271810,1.11874,1.11847,1.11863,1.1185,1382,m5,1,,,1.1180593963713978,1.1170645605273504,1,0,0,0,SELL
657,562,202408271815,1.11869,1.1185200000000002,1.1186399999999999,1.11863,946,m5,1,,,1.1181649606675073,1.1171263424674645,1,0,0,0,SELL
658,563,202408271820,1.1189200000000001,1.1186399999999999,1.11876,1.1186399999999999,1052,m5,1,,,1.1182731496370515,1.1171904074687504,1,0,0,0,SELL
659,564,202408271825,1.11879,1.11858,1.11878,1.11876,960,m5,1,,,1.118365304248497,1.1172527444307696,1,0,0,0,SELL
660,95,202408271830,1.11906,1.1185200000000002,1.11859,1.11878,7316,m30,1,,,1.1175134430730698,1.1168819417393172,1,0,0,0,SELL
661,565,202408271830,1.11879,1.1186399999999999,1.11874,1.11878,1142,m5,1,,,1.11843343074877,1.1173110681785912,1,0,0,0,SELL
662,566,202408271835,1.11886,1.11853,1.11859,1.11874,950,m5,1,,,1.118461897885357,1.1173612223676732,1,0,0,0,SELL
663,567,202408271840,1.11876,1.11859,1.1187200000000002,1.11859,1064,m5,1,,,1.118508825542565,1.1174145077650266,1,0,0,0,SELL
664,568,202408271845,1.11906,1.1186399999999999,1.1188799999999999,1.1187200000000002,1140,m5,1,,1.0,1.1185763118075531,1.1174719780487583,1,-1,0,0,SELL
665,569,202408271850,1.11891,1.11859,1.1186200000000002,1.1188799999999999,1528,m5,1,,,1.1185842551152707,1.1175169985174402,1,0,0,0,SELL
666,570,202408271855,1.11871,1.1185200000000002,1.11859,1.1186200000000002,1492,m5,1,,,1.1185852996397672,1.1175590770069574,1,0,0,0,SELL
667,571,202408271900,1.11859,1.11827,1.11829,1.11859,1364,m5,1,,,1.118531608796173,1.1175877406537469,1,0,0,0,SELL
668,96,202408271900,1.11859,1.11811,1.1183,1.11859,4006,m30,1,,,1.117656453423924,1.1169387238581845,1,0,0,0,SELL
669,572,202408271905,1.11832,1.11821,1.11822,1.11829,584,m5,1,,,1.1184749526514142,1.1176125351379165,1,0,0,0,SELL
670,573,202408271910,1.11834,1.11811,1.11824,1.11822,874,m5,1,,,1.1184322339875206,1.1176371416030986,1,0,0,0,SELL
671,574,202408271915,1.11828,1.11816,1.11818,1.11824,360,m5,1,,,1.1183863732625168,1.117658430167685,1,0,0,0,SELL
672,575,202408271920,1.11834,1.11818,1.11828,1.11818,300,m5,1,,,1.118367032669332,1.1176828054552292,1,0,0,0,SELL
673,576,202408271925,1.11837,1.11824,1.1183,1.11828,524,m5,1,,,1.1183548449112717,1.1177070091628696,1,0,0,0,SELL
674,577,202408271930,1.1183,1.11817,1.11817,1.1183,758,m5,1,1.0,,1.118321236745586,1.117725165666288,-1,1,0,0,SELL
675,97,202408271930,1.11845,1.11816,1.11842,1.1183,6344,m30,1,,,1.1177952800745192,1.1169979883770045,1,0,0,0,SELL
676,578,202408271935,1.1183299999999998,1.11816,1.11832,1.11817,734,m5,1,,,1.1183210118827518,1.1177484925029064,0,1,0,0,SELL
677,579,202408271940,1.11844,1.1183100000000001,1.11836,1.11832,1008,m5,1,,,1.1183281006313426,1.1177724731890688,0,1,0,0,SELL
678,580,202408271945,1.11845,1.1183299999999998,1.11844,1.11836,1304,m5,1,,,1.1183484459710984,1.1177986507110682,0,1,0,0,SELL
679,581,202408271950,1.11844,1.11835,1.11839,1.11844,1174,m5,1,,,1.1183560012490803,1.1178218408792635,0,1,0,0,SELL
680,582,202408271955,1.11842,1.1183,1.11842,1.11839,1366,m5,1,,,1.1183676373856113,1.1178452980996862,0,1,0,0,SELL
681,98,202408272000,1.11855,1.11827,1.11848,1.11842,2984,m30,1,,,1.1179197746067182,1.117057235314686,1,0,0,0,SELL
682,583,202408272000,1.1185200000000002,1.11832,1.11848,1.11842,632,m5,1,,,1.1183880669518638,1.1178701883702886,0,1,0,0,SELL
683,584,202408272005,1.11855,1.11827,1.11829,1.11848,906,m5,1,1.0,,1.1183702365969794,1.1178866515714552,-1,1,0,0,SELL
684,585,202408272010,1.1184,1.11829,1.11837,1.11829,478,m5,1,,,1.1183701935793469,1.1179056064117912,0,1,0,0,SELL
685,586,202408272015,1.11846,1.11837,1.1184100000000001,1.11837,292,m5,1,,,1.118377431110375,1.1179253865525065,0,1,0,0,SELL
686,587,202408272020,1.11853,1.1184100000000001,1.1185,1.1184100000000001,274,m5,1,,,1.1183997163630341,1.1179479204131941,0,1,0,0,SELL
687,588,202408272025,1.1185100000000001,1.11844,1.11848,1.1185,402,m5,1,,,1.1184143133879367,1.1179687862793446,0,1,0,0,SELL
688,99,202408272030,1.11858,1.11836,1.1184100000000001,1.11848,2310,m30,1,,,1.1180089064965777,1.117111274137905,1,0,0,0,SELL
689,589,202408272030,1.1185100000000001,1.11846,1.11847,1.11848,336,m5,1,,,1.1184244382264936,1.1179884417193713,0,1,0,0,SELL
690,590,202408272035,1.11853,1.11843,1.11853,1.11847,320,m5,1,,1.0,1.1184436312762218,1.1180096792990049,1,-1,1,0,SELL
691,591,202408272040,1.11858,1.11848,1.11849,1.11853,200,m5,1,,,1.1184520619532723,1.1180285154049272,1,0,0,0,SELL
692,592,202408272045,1.1185200000000002,1.11846,1.11847,1.11849,368,m5,1,,,1.118455323416314,1.1180458285263033,1,0,0,0,SELL
693,593,202408272050,1.1185,1.11845,1.11846,1.11847,324,m5,1,,,1.1184561737042569,1.1180620705448805,1,0,0,0,SELL
694,594,202408272055,1.1185200000000002,1.11836,1.1184100000000001,1.11846,762,m5,1,,,1.118447778485301,1.1180757148372389,1,0,0,0,SELL
695,100,202408272100,1.11846,1.11795,1.11826,1.1184100000000001,2162,m30,1,,,1.1180545598609082,1.1171571287006814,1,0,0,0,SELL
696,595,202408272100,1.1184100000000001,1.11801,1.11802,1.1184100000000001,38,m5,1,1.0,,1.1183700005788828,1.1180735299416606,-1,1,0,0,SELL
697,596,202408272105,1.11826,1.11802,1.11817,1.11802,134,m5,1,,,1.1183336368372678,1.1180773130812034,0,1,0,0,SELL
698,597,202408272110,1.11826,1.11795,1.11815,1.11817,1128,m5,1,,,1.1183002483214008,1.1180801635486073,0,1,0,0,SELL
699,598,202408272115,1.11846,1.11801,1.1182,1.11815,548,m5,1,,,1.1182820213538736,1.1180848630172897,0,1,0,0,SELL
700,599,202408272120,1.11825,1.11819,1.11825,1.1182,220,m5,1,,,1.118276199289533,1.118091338977396,0,1,0,0,SELL
701,600,202408272125,1.11828,1.11825,1.11826,1.11825,94,m5,1,,,1.118273253964163,1.1180979531351454,0,1,0,0,SELL
702,101,202408272130,1.11844,1.11822,1.11825,1.11826,592,m30,1,,,1.1180900944316978,1.1172007230680088,1,0,0,0,SELL
703,601,202408272130,1.11844,1.11822,1.11838,1.11826,60,m5,1,,,1.1182926623343157,1.1181090137965126,0,1,0,0,SELL
704,602,202408272135,1.1184,1.11838,1.1184,1.11838,24,m5,1,,,1.1183121782735308,1.1181204250201793,0,1,0,0,SELL
705,603,202408272140,1.1184100000000001,1.11838,1.1184100000000001,1.1184,298,m5,1,,,1.1183299640419797,1.1181317809017413,0,1,0,0,SELL
706,604,202408272145,1.1184100000000001,1.11824,1.11824,1.1184100000000001,130,m5,1,1.0,,1.118313606943438,1.1181360247879475,-1,1,0,0,SELL
707,605,202408272150,1.11828,1.1182299999999998,1.11827,1.11824,60,m5,1,,,1.1183056784082674,1.118141278717832,0,1,0,0,SELL
708,606,202408272155,1.11829,1.1182299999999998,1.11825,1.11827,20,m5,1,,,1.1182955550613096,1.118145542297525,0,1,0,0,SELL
709,607,202408272200,1.11846,1.11825,1.11844,1.11825,294,m5,1,,,1.118321817777435,1.1181570896584068,0,1,0,0,SELL
710,102,202408272200,1.11846,1.11825,1.11837,1.11825,1526,m30,1,,,1.118140986353261,1.1172473338184263,1,0,0,0,SELL
711,608,202408272205,1.11845,1.11843,1.11845,1.11844,142,m5,1,,1.0,1.1183451236360833,1.1181685763384694,1,-1,0,0,SELL
712,609,202408272210,1.11845,1.11839,1.1184100000000001,1.11845,290,m5,1,,,1.1183569193386136,1.1181780439330395,1,0,0,0,SELL
713,610,202408272215,1.1184100000000001,1.11832,1.11835,1.1184100000000001,338,m5,1,,,1.118355661277047,1.1181847873082145,1,0,0,0,SELL
714,611,202408272220,1.1184100000000001,1.1183100000000001,1.1183299999999998,1.11835,230,m5,1,,,1.1183509955903117,1.1181904819235788,1,0,0,0,SELL
715,612,202408272225,1.1184,1.11832,1.11837,1.1183299999999998,232,m5,1,,,1.1183544509375274,1.1181975218481446,1,0,0,0,SELL
716,103,202408272230,1.11849,1.11836,1.11838,1.11837,842,m30,1,,,1.1181844433799784,1.1172924559558222,1,0,0,0,SELL
717,613,202408272230,1.11844,1.11836,1.11842,1.11837,286,m5,1,,,1.1183663689488863,1.118206246481551,1,0,0,0,SELL
718,614,202408272235,1.11844,1.11842,1.11844,1.11842,116,m5,1,,,1.1183797564127251,1.118215413286196,1,0,0,0,SELL
719,615,202408272240,1.11844,1.11842,1.11843,1.11844,166,m5,1,,,1.1183888916104114,1.1182238284514434,1,0,0,0,SELL
720,616,202408272245,1.11844,1.11842,1.11843,1.11843,68,m5,1,,,1.1183963658630638,1.1182319136102106,1,0,0,0,SELL
721,617,202408272250,1.11849,1.11843,1.11848,1.11843,114,m5,1,,1.0,1.1184115720697794,1.1182416424882418,1,-1,0,0,SELL
722,618,202408272255,1.11849,1.11837,1.11838,1.11848,92,m5,1,,,1.1184058316934558,1.1182470682730166,1,0,0,0,SELL
723,619,202408272300,1.11846,1.11837,1.11846,1.11838,290,m5,1,,,1.1184156804764638,1.11825541853682,1,0,0,0,SELL
724,104,202408272300,1.11846,1.1182299999999998,1.11834,1.11838,2124,m30,1,,,1.1182127264018205,1.1173341611577703,1,0,0,0,SELL
725,620,202408272305,1.11846,1.11838,1.11838,1.11846,470,m5,1,,,1.1184091931171067,1.1182603040843957,1,0,0,0,SELL
726,621,202408272310,1.11839,1.1183299999999998,1.11835,1.11838,238,m5,1,,,1.1183984307321784,1.118263821571282,1,0,0,0,SELL
727,622,202408272315,1.11839,1.1183,1.11835,1.11835,262,m5,1,,,1.1183896251445096,1.1182672011175059,1,0,0,0,SELL
728,623,202408272320,1.11835,1.1182299999999998,1.11835,1.11835,398,m5,1,,,1.1183824205727806,1.118270448132506,1,0,0,0,SELL
729,624,202408272325,1.11839,1.11828,1.11834,1.11835,466,m5,1,,,1.118374707741366,1.1182731756567217,1,0,0,0,SELL
730,625,202408272330,1.1184,1.11832,1.11834,1.11834,624,m5,1,,,1.1183683972429357,1.1182757962192031,1,0,0,0,SELL
731,105,202408272330,1.1184,1.1174600000000001,1.1177,1.11834,3418,m30,1,,,1.1181195034196174,1.117348717380595,1,0,0,0,SELL
732,626,202408272335,1.11835,1.11806,1.11809,1.11834,428,m5,1,,,1.1183177795624022,1.1182685100929597,1,0,0,0,SELL
733,627,202408272340,1.11814,1.11795,1.11796,1.11809,352,m5,1,,,1.1182527287328743,1.1182564116579414,1,0,0,0,SELL
734,628,202408272345,1.1180299999999999,1.11782,1.11786,1.11796,392,m5,1,,,1.1181813235087157,1.118240866102728,1,0,0,0,SELL
735,629,202408272350,1.1178700000000001,1.1174600000000001,1.11772,1.11786,1036,m5,1,,,1.118097446507131,1.118220439981052,1,0,0,0,SELL
736,630,202408272355,1.11775,1.11766,1.1177,1.11772,586,m5,1,,,1.1180251835058346,1.11820003057003,1,0,0,0,SELL
737,631,202408280000,1.11772,1.1174600000000001,1.11758,1.1177,1210,m5,1,,,1.1179442410502285,1.118175715645715,1,0,0,0,SELL
738,106,202408280000,1.11784,1.11744,1.11781,1.1177,6274,m30,1,,,1.1180632300705695,1.1173670606701431,1,0,0,0,SELL
739,632,202408280005,1.11764,1.11744,1.11748,1.11758,1272,m5,1,,,1.1178598335865506,1.1181484326792162,1,0,0,0,SELL
740,633,202408280010,1.11764,1.11745,1.1174600000000001,1.11748,960,m5,1,1.0,,1.1177871365708139,1.1181214353192466,-1,1,0,0,SELL
741,634,202408280015,1.1178,1.1174600000000001,1.11772,1.1174600000000001,916,m5,1,,,1.1177749299215751,1.118105692757707,0,1,0,0,SELL
742,635,202408280020,1.11776,1.1176700000000002,1.11772,1.11772,1018,m5,1,,,1.1177649426631069,1.1180905675515225,0,1,0,0,SELL
743,636,202408280025,1.11784,1.11768,1.11781,1.11772,898,m5,1,,,1.1177731349061786,1.1180795649024429,0,1,0,0,SELL
744,637,202408280030,1.11784,1.1177,1.11783,1.11781,1062,m5,1,,,1.117783474014146,1.1180697780435238,0,1,0,0,SELL
745,107,202408280030,1.118,1.11764,1.11798,1.11781,5116,m30,1,,,1.1180480973304598,1.1173914213137193,1,0,0,0,SELL
746,638,202408280035,1.11784,1.11773,1.1178,1.11783,728,m5,1,,,1.1177864787388467,1.118059198512405,0,1,0,0,SELL
747,639,202408280040,1.11792,1.11778,1.11783,1.1178,662,m5,1,,,1.1177943916954198,1.118050210335448,0,1,0,0,SELL
748,640,202408280045,1.11795,1.1178,1.11795,1.11783,852,m5,1,,,1.1178226841144348,1.1180462805183715,0,1,0,0,SELL
749,641,202408280050,1.11795,1.11765,1.11774,1.11795,1022,m5,1,,,1.1178076506390828,1.1180342695176508,0,1,0,0,SELL
750,642,202408280055,1.118,1.11764,1.11798,1.11774,790,m5,1,,1.0,1.1178389868865226,1.1180321413012726,1,-1,0,0,SELL
751,108,202408280100,1.11799,1.11742,1.11747,1.11798,4974,m30,1,,,1.1179429887248886,1.1173945426938476,1,0,0,0,SELL
752,643,202408280100,1.11799,1.11785,1.11786,1.11798,820,m5,1,,,1.1178428074526094,1.118025390662007,1,0,0,0,SELL
753,644,202408280105,1.11788,1.11764,1.1177700000000002,1.11786,988,m5,1,,,1.1178295697339533,1.1180153753419284,1,0,0,0,SELL
754,645,202408280110,1.1178,1.11766,1.1176700000000002,1.1177700000000002,708,m5,1,,,1.1178005570550529,1.1180018312108724,1,0,0,0,SELL
755,646,202408280115,1.11771,1.1174899999999999,1.1175,1.1176700000000002,814,m5,1,,,1.1177459103177705,1.117982151555544,1,0,0,0,SELL
756,647,202408280120,1.11766,1.11747,1.11753,1.1175,744,m5,1,,,1.1177066538963576,1.117964420121993,1,0,0,0,SELL
757,648,202408280125,1.11755,1.11742,1.11747,1.11753,900,m5,1,,,1.1176636259152015,1.1179450310976011,1,0,0,0,SELL
